snap_date,code,close,today_chg,has_vol_resist,pattern,base_chg,vol_ratio,body_held_50pct,disp_hit,ma5_declining,env_upper_touch,env_lower_low,next_date,next_day_return
2026-08-24,222800,105500.0,5.8,False,B_ADK특_13일선,29.9,0.0,True,-2.7,True,True,True,2026-08-25,9.29
2026-08-24,240810,107000.0,-0.8,False,B_ADK특_13일선,27.9,0.0,True,0.8,True,True,True,2026-08-25,4.3
2026-08-24,267260,716000.0,-0.3,False,B_ADK특_20일선,17.3,0.0,True,-2.1,True,True,True,2026-08-25,-0.98
2026-08-24,290560,1325.0,-2.7,True,C_갭상승털기,30.0,1.68,True,6.4,,,,2026-08-25,18.87
2026-08-24,302430,6235.0,-6.2,True,C_갭상승털기,29.9,0.58,True,3.9,,,,2026-08-25,12.43
2026-08-24,319660,126100.0,3.2,True,B_ADK특_13일선,27.8,0.0,True,-1.8,True,False,False,2026-08-25,2.14
2026-08-24,323280,47600.0,-1.8,False,B_ADK특_13일선,29.9,0.0,True,-1.3,True,True,True,2026-08-25,2.63
2026-08-24,353200,105200.0,0.9,False,B_ADK특_20일선,29.9,0.0,True,2.0,True,True,True,2026-08-25,4.66
2026-08-24,387690,12150.0,-7.7,True,A_일반양음양_8일선,15.3,0.09,True,-1.1,,,,2026-08-25,-2.14
2026-08-24,388050,8540.0,-2.4,True,B_ADK특_13일선,29.9,0.0,True,-2.7,True,True,True,2026-08-25,15.93
2026-08-24,396300,4335.0,0.3,True,A_일반양음양_3일선,15.8,0.05,True,-1.6,,,,2026-08-25,
2026-08-24,396300,4335.0,0.3,True,B_ADK특_13일선,15.8,0.0,True,-0.9,True,True,True,2026-08-25,
2026-08-24,402340,1070000.0,-4.7,False,B_ADK특_13일선,29.9,0.0,True,1.7,True,True,False,2026-08-25,-1.78
2026-08-24,440110,62000.0,0.2,False,B_ADK특_13일선,29.9,0.0,True,-1.8,True,True,False,2026-08-25,2.42
2026-08-24,459550,2265.0,-5.0,True,A_일반양음양_3일선,30.0,0.29,True,-1.2,,,,2026-08-25,9.05
2026-08-24,465770,3400.0,-5.8,True,A_일반양음양_3일선,29.9,0.13,True,-2.7,,,,2026-08-25,
2026-08-24,475150,52900.0,3.1,True,B_ADK특_20일선,19.9,0.0,True,0.9,True,True,False,2026-08-25,4.35
2026-08-24,476060,14530.0,0.1,True,B_ADK특_13일선,22.3,0.0,True,-0.9,True,False,True,2026-08-25,-1.24
2026-08-24,477850,26950.0,-2.2,True,B_ADK특_20일선,29.8,0.0,True,0.9,True,False,True,2026-08-25,-9.83
2026-08-24,950160,20350.0,-1.9,True,A_일반양음양_3일선,19.9,0.4,True,-2.7,,,,2026-08-25,-1.92
2026-08-24,950200,3925.0,-3.2,True,A_일반양음양_3일선,30.0,5.55,True,0.4,,,,2026-08-25,-15.67
2026-08-25,001210,8650.0,-0.6,True,A_일반양음양_3일선,30.0,0.75,True,0.9,,,,2026-08-26,-2.31
2026-08-25,001510,2670.0,0.0,True,A_일반양음양_5일선,29.8,0.79,True,0.6,,,,2026-08-26,-1.69
2026-08-25,003010,10550.0,-2.6,True,A_일반양음양_5일선,29.9,0.43,True,-0.4,,,,2026-08-26,10.52
2026-08-25,006360,34950.0,3.1,True,B_ADK특_13일선,18.6,0.0,True,1.7,False,True,True,2026-08-26,8.15
2026-08-25,006660,13510.0,1.2,True,A_일반양음양_3일선,29.9,0.15,True,-0.0,,,,2026-08-26,-0.81
2026-08-25,007340,48550.0,1.6,True,A_일반양음양_5일선,19.1,0.2,True,0.6,,,,2026-08-26,-2.37
2026-08-25,007820,4110.0,-0.4,True,B_ADK특_13일선,29.9,0.0,True,-0.3,True,True,True,2026-08-26,1.22
2026-08-25,014990,3155.0,-5.5,True,A_일반양음양_5일선,29.9,0.44,True,0.9,,,,2026-08-26,
2026-08-25,024840,5280.0,1.5,True,B_ADK특_13일선,30.0,0.0,True,-2.7,True,True,True,2026-08-26,-0.95
2026-08-25,027360,3385.0,1.8,False,B_ADK특_20일선,29.9,0.0,True,0.1,True,False,False,2026-08-26,-0.74
2026-08-25,030530,19450.0,1.0,True,B_ADK특_13일선,30.0,0.0,True,-2.5,True,False,True,2026-08-26,-1.08
2026-08-25,043260,17650.0,-1.6,False,B_ADK특_20일선,20.0,0.0,True,-1.2,True,False,False,2026-08-26,-3.97
2026-08-25,047770,3250.0,5.0,True,A_일반양음양_3일선,30.0,10.93,True,-0.7,,,,2026-08-26,6.92
2026-08-25,049630,7120.0,3.0,False,A_일반양음양_3일선,29.9,0.12,True,-0.1,,,,2026-08-26,1.69
2026-08-25,049630,7120.0,3.0,False,B_ADK특_13일선,29.9,0.0,True,-1.1,True,True,True,2026-08-26,1.69
2026-08-25,064550,8280.0,-7.6,True,A_일반양음양_8일선,30.0,0.26,True,-0.5,,,,2026-08-26,
2026-08-25,079650,4690.0,-1.4,True,A_일반양음양_3일선,16.2,0.09,True,-1.9,,,,2026-08-26,-0.43
2026-08-25,087010,181900.0,-0.5,True,B_ADK특_13일선,30.0,0.0,True,-1.5,False,False,True,2026-08-26,1.7
2026-08-25,090460,16430.0,1.6,False,B_ADK특_13일선,16.8,0.0,True,-2.4,True,False,True,2026-08-26,3.65
2026-08-25,100790,16110.0,1.4,True,B_ADK특_13일선,15.2,0.0,True,1.4,True,False,True,2026-08-26,-4.16
2026-08-25,103590,66000.0,-0.2,False,B_ADK특_13일선,17.3,0.0,True,-1.5,True,True,True,2026-08-26,4.85
2026-08-25,108490,253000.0,2.2,False,B_ADK특_13일선,17.2,0.0,True,-0.5,True,True,True,2026-08-26,-0.99
2026-08-25,119850,50900.0,3.9,True,B_ADK특_13일선,21.9,0.0,True,-1.5,True,True,True,2026-08-26,1.38
2026-08-25,125490,10960.0,0.6,True,A_일반양음양_3일선,16.3,0.05,True,-0.5,,,,2026-08-26,-3.1
2026-08-25,126640,4515.0,3.8,True,A_일반양음양_3일선,29.8,0.1,True,0.9,,,,2026-08-26,-5.87
2026-08-25,128940,497000.0,-8.0,True,C_갭상승털기,30.0,1.34,True,2.7,,,,2026-08-26,6.64
2026-08-25,264850,5920.0,2.4,False,B_ADK특_20일선,29.8,0.0,True,0.3,True,False,False,2026-08-26,
2026-08-25,327260,34700.0,1.3,True,B_ADK특_13일선,29.9,0.0,True,-2.7,True,False,True,2026-08-26,5.76
2026-08-25,332570,8630.0,-0.5,False,B_ADK특_20일선,29.9,0.0,True,0.8,True,False,True,2026-08-26,-11.47
2026-08-25,457370,8750.0,-0.3,True,A_일반양음양_3일선,29.9,0.17,True,-2.5,,,,2026-08-26,-3.66
2026-08-25,475150,55200.0,3.8,True,B_ADK특_13일선,19.9,0.0,True,1.4,True,True,False,2026-08-26,-2.36
2026-08-25,476060,14350.0,-1.2,True,B_ADK특_13일선,22.3,0.0,True,-2.8,False,False,True,2026-08-26,0.77
2026-08-25,476830,31900.0,1.9,True,A_일반양음양_5일선,16.6,0.21,True,-1.4,,,,2026-08-26,-1.25
2026-08-25,484810,15350.0,12.4,True,B_ADK특_20일선,29.9,0.0,True,-1.8,True,False,False,2026-08-26,-8.21
2026-08-25,950200,3310.0,-13.2,True,A_일반양음양_8일선,30.0,1.86,True,-0.2,,,,2026-08-26,13.9
2026-08-25,950220,2855.0,-6.4,True,A_일반양음양_3일선,29.8,4.55,True,-2.2,,,,2026-08-26,-1.93
2026-08-26,001210,8450.0,-1.5,True,A_일반양음양_3일선,30.0,0.59,True,-1.5,,,,2026-08-27,-3.67
2026-08-26,001510,2625.0,-0.8,True,A_일반양음양_3일선,29.8,1.6,True,-0.8,,,,2026-08-27,0.0
2026-08-26,006660,13400.0,-1.0,True,A_일반양음양_3일선,29.9,0.09,True,-0.2,,,,2026-08-27,
2026-08-26,007340,47400.0,-2.4,True,B_ADK특_20일선,19.1,0.0,True,0.5,True,False,True,2026-08-27,-2.95
2026-08-26,007820,4160.0,1.7,True,B_ADK특_13일선,29.9,0.0,True,-0.7,True,True,True,2026-08-27,
2026-08-26,008250,3100.0,-10.7,True,C_갭상승털기,30.0,16.38,False,0.6,,,,2026-08-27,8.23
2026-08-26,019170,9300.0,0.8,True,A_일반양음양_5일선,29.9,0.4,True,2.0,,,,2026-08-27,-4.84
2026-08-26,025980,5240.0,2.9,True,A_일반양음양_3일선,18.9,0.05,True,1.9,,,,2026-08-27,-0.19
2026-08-26,027360,3360.0,-0.6,False,B_ADK특_20일선,29.9,0.0,True,-1.2,True,False,False,2026-08-27,4.32
2026-08-26,041190,6500.0,-4.4,True,A_일반양음양_3일선,20.0,0.29,True,1.7,,,,2026-08-27,-5.23
2026-08-26,049470,2595.0,-7.2,True,C_갭상승털기,30.0,0.84,True,3.2,,,,2026-08-27,
2026-08-26,049630,7240.0,1.5,True,B_ADK특_13일선,29.9,0.0,True,-0.5,True,True,True,2026-08-27,
2026-08-26,062040,176900.0,4.5,False,B_ADK특_13일선,16.8,0.0,True,0.2,False,False,True,2026-08-27,12.32
2026-08-26,066970,122200.0,1.5,True,A_일반양음양_3일선,16.4,0.41,True,0.7,,,,2026-08-27,6.96
2026-08-26,069540,2845.0,4.2,True,B_ADK특_13일선,29.9,0.0,True,0.3,False,False,True,2026-08-27,8.26
2026-08-26,078600,86100.0,-1.8,True,B_ADK특_20일선,17.2,0.0,True,1.3,True,False,True,2026-08-27,7.2
2026-08-26,079650,4670.0,-1.5,True,A_일반양음양_3일선,16.2,0.09,True,-1.1,,,,2026-08-27,2.14
2026-08-26,079650,4670.0,-1.5,True,B_ADK특_20일선,16.2,0.0,True,0.9,False,True,True,2026-08-27,2.14
2026-08-26,090460,17030.0,3.7,False,B_ADK특_13일선,16.8,0.0,True,-0.0,False,False,True,2026-08-27,1.0
2026-08-26,098120,41900.0,-3.8,True,A_일반양음양_3일선,29.9,0.07,True,1.1,,,,2026-08-27,-1.55
2026-08-26,119850,51600.0,1.4,True,B_ADK특_13일선,21.9,0.0,True,-0.2,True,False,True,2026-08-27,-3.1
2026-08-26,124500,39750.0,-1.9,True,A_일반양음양_3일선,16.4,0.23,True,0.9,,,,2026-08-27,-4.65
2026-08-26,125490,10620.0,-3.2,True,B_ADK특_13일선,16.3,0.0,True,-0.4,True,True,True,2026-08-27,0.47
2026-08-26,126640,4250.0,-6.6,True,B_ADK특_13일선,29.8,0.0,True,-2.3,True,True,True,2026-08-27,-0.47
2026-08-26,126730,18110.0,-3.3,True,B_ADK특_13일선,29.7,0.0,True,-2.5,True,True,True,2026-08-27,3.09
2026-08-26,128940,530000.0,5.8,True,A_일반양음양_3일선,30.0,1.08,True,1.2,,,,2026-08-27,-5.28
2026-08-26,138080,23600.0,1.5,True,B_ADK특_13일선,29.8,0.0,True,-2.5,False,False,True,2026-08-27,3.6
2026-08-26,153890,12910.0,-9.3,True,A_일반양음양_5일선,17.7,0.14,True,-2.8,,,,2026-08-27,-5.34
2026-08-26,181710,65300.0,-1.1,True,B_ADK특_13일선,29.8,0.0,True,1.8,True,True,True,2026-08-27,7.81
2026-08-26,214330,7270.0,-15.0,True,C_갭상승털기,29.9,2.59,False,-2.6,,,,2026-08-27,-7.57
2026-08-26,215600,2860.0,-3.4,True,C_갭상승털기,29.8,1.76,True,5.9,,,,2026-08-27,-8.04
2026-08-26,387690,11600.0,-2.5,True,A_일반양음양_3일선,15.3,0.08,True,-1.9,,,,2026-08-27,-4.4
2026-08-26,387690,11600.0,-2.5,True,B_ADK특_13일선,15.3,0.0,True,-1.7,True,True,True,2026-08-27,-4.4
2026-08-26,457370,8430.0,-3.0,True,A_일반양음양_3일선,29.9,0.09,True,-2.4,,,,2026-08-27,0.71
2026-08-26,457370,8430.0,-3.0,True,B_ADK특_13일선,29.9,0.0,True,-2.8,True,True,True,2026-08-27,0.71
2026-08-26,465770,3000.0,-9.1,True,B_ADK특_20일선,29.9,0.0,True,-2.8,True,True,True,2026-08-27,
2026-08-26,475150,53900.0,-2.4,True,B_ADK특_13일선,19.9,0.0,True,-0.9,True,False,False,2026-08-27,2.41
2026-08-26,476060,14460.0,0.6,True,B_ADK특_13일선,22.3,0.0,True,-1.3,False,False,True,2026-08-27,
2026-08-26,476830,31500.0,-1.4,True,A_일반양음양_3일선,16.6,0.18,True,-0.3,,,,2026-08-27,0.32
2026-08-26,476830,31500.0,-1.4,True,B_ADK특_20일선,16.6,0.0,True,1.3,True,True,False,2026-08-27,0.32
2026-08-26,950200,3770.0,10.4,True,A_일반양음양_5일선,30.0,8.1,True,0.2,,,,2026-08-27,-3.32
2026-08-26,950220,2800.0,-1.2,True,A_일반양음양_5일선,29.8,1.75,True,2.0,,,,2026-08-27,-8.57
2026-08-27,001210,8140.0,-3.7,True,A_일반양음양_3일선,30.0,0.27,True,-3.0,,,,2026-08-28,24.32
2026-08-27,001510,2625.0,0.0,True,A_일반양음양_3일선,29.8,0.62,True,-0.3,,,,2026-08-28,-2.29
2026-08-27,002990,15120.0,-3.6,True,A_일반양음양_3일선,24.2,0.13,True,-1.8,,,,2026-08-28,11.11
2026-08-27,008250,3355.0,8.2,True,A_일반양음양_3일선,30.0,12.77,True,1.4,,,,2026-08-28,-1.34
2026-08-27,019170,8850.0,-4.8,True,A_일반양음양_8일선,29.9,0.18,True,-0.3,,,,2026-08-28,12.54
2026-08-27,019170,8850.0,-4.8,True,B_ADK특_13일선,29.9,0.0,True,0.0,False,True,True,2026-08-28,12.54
2026-08-27,025980,5230.0,-0.2,True,A_일반양음양_3일선,18.9,0.03,True,0.8,,,,2026-08-28,0.76
2026-08-27,027360,3505.0,4.3,False,B_ADK특_20일선,29.9,0.0,True,1.7,True,False,False,2026-08-28,-3.42
2026-08-27,041190,6160.0,-5.2,True,A_일반양음양_5일선,15.8,0.1,True,-1.4,,,,2026-08-28,4.87
2026-08-27,079650,4770.0,2.1,True,A_일반양음양_3일선,16.2,0.07,True,0.9,,,,2026-08-28,5.03
2026-08-27,079650,4770.0,2.1,True,B_ADK특_20일선,16.2,0.0,True,1.3,True,False,True,2026-08-28,5.03
2026-08-27,080220,77500.0,1.8,False,B_ADK특_13일선,16.3,0.0,True,-2.9,False,False,False,2026-08-28,-1.42
2026-08-27,090460,17200.0,1.0,True,B_ADK특_13일선,16.8,0.0,True,-0.3,False,False,True,2026-08-28,-1.4
2026-08-27,100790,16180.0,4.8,True,B_ADK특_13일선,15.2,0.0,True,0.2,False,False,True,2026-08-28,-1.24
2026-08-27,124500,37900.0,-4.7,True,A_일반양음양_5일선,16.4,0.12,True,0.5,,,,2026-08-28,0.92
2026-08-27,125490,10670.0,0.5,True,B_ADK특_13일선,16.3,0.0,True,-1.5,True,True,True,2026-08-28,-3.47
2026-08-27,126640,4230.0,-0.5,True,A_일반양음양_3일선,29.8,0.09,True,-2.6,,,,2026-08-28,1.18
2026-08-27,126640,4230.0,-0.5,True,B_ADK특_20일선,29.8,0.0,True,-0.6,True,False,True,2026-08-28,1.18
2026-08-27,126730,18670.0,3.1,True,B_ADK특_13일선,29.7,0.0,True,-1.1,True,False,True,2026-08-28,3.37
2026-08-27,128940,502000.0,-5.3,True,A_일반양음양_3일선,30.0,0.37,True,-1.8,,,,2026-08-28,1.39
2026-08-27,138080,24450.0,3.6,False,B_ADK특_13일선,29.8,0.0,True,1.7,False,False,True,2026-08-28,-4.7
2026-08-27,153890,12220.0,-5.3,True,B_ADK특_13일선,17.7,0.0,True,-2.8,True,True,True,2026-08-28,-2.95
2026-08-27,214330,6720.0,-7.6,True,A_일반양음양_8일선,29.9,0.54,True,-0.3,,,,2026-08-28,-4.76
2026-08-27,215600,2630.0,-8.0,True,A_일반양음양_5일선,29.8,0.28,True,1.6,,,,2026-08-28,-0.38
2026-08-27,288980,250.0,-7.7,True,C_갭상승털기,29.7,1.55,True,2.7,,,,2026-08-28,24.8
2026-08-27,289080,2512.0,3.4,True,A_일반양음양_3일선,30.0,12.39,True,1.5,,,,2026-08-28,-1.87
2026-08-27,302430,7540.0,4.4,True,A_일반양음양_3일선,29.9,1.67,True,0.7,,,,2026-08-28,-3.45
2026-08-27,457370,8490.0,0.7,True,A_일반양음양_3일선,29.9,0.08,True,-0.5,,,,2026-08-28,1.06
2026-08-27,476830,31600.0,0.3,True,A_일반양음양_3일선,16.6,0.16,True,-0.3,,,,2026-08-28,-1.42
2026-08-27,476830,31600.0,0.3,True,B_ADK특_20일선,16.6,0.0,True,-0.1,True,False,False,2026-08-28,-1.42
2026-08-27,900300,3470.0,0.1,True,A_일반양음양_5일선,29.9,5.44,True,-0.6,,,,2026-08-28,
2026-08-27,950200,3645.0,-3.3,True,A_일반양음양_3일선,30.0,3.93,True,1.0,,,,2026-08-28,-2.61
2026-08-28,001510,2565.0,-1.9,True,A_일반양음양_3일선,29.8,0.29,True,-1.4,,,,2026-08-31,-0.58
2026-08-28,001510,2565.0,-1.9,True,B_ADK특_13일선,29.8,0.0,True,1.6,True,True,True,2026-08-31,-0.58
2026-08-28,003350,14300.0,6.6,True,A_일반양음양_3일선,23.0,0.52,True,1.8,,,,2026-08-31,4.83
2026-08-28,006660,12980.0,-0.5,True,B_ADK특_13일선,29.9,0.0,True,-0.9,True,True,True,2026-08-31,
2026-08-28,007340,46850.0,1.0,True,B_ADK특_20일선,19.1,0.0,True,-2.6,False,False,False,2026-08-31,0.64
2026-08-28,008250,3310.0,-0.6,True,A_일반양음양_3일선,30.0,1.77,True,2.0,,,,2026-08-31,
2026-08-28,008290,708.0,-1.9,True,A_일반양음양_3일선,29.9,1.0,True,1.6,,,,2026-08-31,
2026-08-28,008930,44550.0,5.8,True,A_일반양음양_3일선,25.7,0.05,True,2.0,,,,2026-08-31,0.56
2026-08-28,008930,44550.0,5.8,True,B_ADK특_13일선,25.7,0.0,True,-2.1,True,True,True,2026-08-31,0.56
2026-08-28,017900,7560.0,-4.1,True,B_ADK특_20일선,15.0,0.0,True,-0.9,True,False,False,2026-08-31,-0.26
2026-08-28,027360,3385.0,-2.7,True,B_ADK특_20일선,29.9,0.0,True,-3.0,False,False,False,2026-08-31,-0.89
2026-08-28,041190,6460.0,5.2,True,A_일반양음양_3일선,15.8,0.53,True,1.5,,,,2026-08-31,-6.97
2026-08-28,049470,2620.0,0.8,True,A_일반양음양_3일선,30.0,0.55,True,0.6,,,,2026-08-31,
2026-08-28,052690,122300.0,-3.2,True,A_일반양음양_3일선,20.3,0.21,True,-1.4,,,,2026-08-31,-6.54
2026-08-28,067290,2070.0,4.0,True,B_ADK특_13일선,16.2,0.0,True,-2.5,False,False,False,2026-08-31,12.56
2026-08-28,079650,5010.0,5.5,True,B_ADK특_13일선,16.2,0.0,True,-0.5,False,False,True,2026-08-31,3.79
2026-08-28,079900,41200.0,2.7,True,A_일반양음양_3일선,23.9,0.17,True,0.2,,,,2026-08-31,-4.25
2026-08-28,080220,76400.0,-1.7,True,B_ADK특_20일선,16.3,0.0,True,-0.8,False,False,False,2026-08-31,0.92
2026-08-28,090460,16960.0,-1.3,True,B_ADK특_13일선,16.8,0.0,True,-2.3,False,False,True,2026-08-31,7.13
2026-08-28,100790,15980.0,-1.2,True,B_ADK특_13일선,15.2,0.0,True,-0.8,False,False,True,2026-08-31,-2.44
2026-08-28,124500,38250.0,1.3,True,A_일반양음양_3일선,16.4,0.11,True,-0.9,,,,2026-08-31,-5.23
2026-08-28,126640,4280.0,0.7,True,B_ADK특_13일선,29.8,0.0,True,-2.5,True,False,True,2026-08-31,
2026-08-28,126730,19300.0,3.2,True,B_ADK특_13일선,29.7,0.0,True,0.6,False,False,True,2026-08-31,5.44
2026-08-28,128940,509000.0,1.0,True,A_일반양음양_3일선,30.0,0.24,True,-1.0,,,,2026-08-31,-3.73
2026-08-28,131970,81100.0,-2.4,True,B_ADK특_13일선,15.1,0.0,True,1.5,False,False,True,2026-08-31,-2.1
2026-08-28,181710,69800.0,-0.4,True,B_ADK특_13일선,29.8,0.0,True,1.9,True,True,True,2026-08-31,6.02
2026-08-28,214330,6400.0,-2.7,True,B_ADK특_13일선,29.9,0.0,True,0.2,True,True,True,2026-08-31,1.72
2026-08-28,215600,2620.0,-1.3,True,A_일반양음양_5일선,29.8,0.23,True,-2.1,,,,2026-08-31,-3.05
2026-08-28,289080,2465.0,-2.0,True,A_일반양음양_3일선,30.0,1.28,True,-0.2,,,,2026-08-31,-4.06
2026-08-28,299660,2210.0,6.8,True,A_일반양음양_5일선,30.0,1.03,True,-0.6,,,,2026-08-31,26.7
2026-08-28,300120,2600.0,-6.5,True,C_갭상승털기,29.9,1.57,True,3.7,,,,2026-08-31,
2026-08-28,302430,7280.0,-3.1,True,A_일반양음양_3일선,29.9,0.31,True,-0.8,,,,2026-08-31,11.95
2026-08-28,387690,12510.0,12.9,True,A_일반양음양_8일선,15.3,0.47,True,0.2,,,,2026-08-31,14.47
2026-08-28,396300,4510.0,-3.0,True,B_ADK특_13일선,15.8,0.0,True,0.8,False,False,True,2026-08-31,1.11
2026-08-28,476830,31150.0,-1.4,True,A_일반양음양_3일선,16.6,0.1,True,-0.8,,,,2026-08-31,-4.17
2026-08-28,950200,3550.0,-3.5,True,A_일반양음양_5일선,30.0,1.06,True,-2.6,,,,2026-08-31,
2026-08-28,950220,2510.0,-2.3,True,A_일반양음양_8일선,29.8,1.05,True,-2.0,,,,2026-08-31,0.0
